771.7,753.9,802.3,713.9,638.2,488.4,624.0,662.4,768.0,799.8,732.7,726.0,551.4,720.2,671.4,707.9,715.0,752.1,792.2,732.7,810.3,713.2,801.7,792.4,733.4,730.1,786.0,838.6,730.4,794.8,779.0,690.7,746.6,700.3,740.0,734.9,839.8,829.4,874.4,870.6,841.9,863.7,919.8,890.7,891.7,857.8,810.1,879.2,923.3,900.4,771.3,778.2,819.4,773.9,784.9,872.5,782.4,802.1,868.2,913.8,860.8,777.0,847.5,730.7,842.0,792.9,795.0,786.0,881.6,776.8,787.9,746.8,761.6,779.1,786.5,771.6,783.6,718.7,767.5,802.5,749.0,761.6,766.9,725.7,808.1,755.9,768.8,752.8,751.7,726.4,755.6,715.0,672.6,741.8,709.1,745.5,752.8,781.3,810.6,740.3,770.5,780.7,778.6,778.9,795.9,796.2,768.9,798.7,797.1,748.9,786.0,791.3,803.7,771.9,773.8,734.9,783.4,794.7,860.7,810.7,770.7,767.9,804.2,829.1,889.7,846.6,826.1,851.9,844.8,875.9,794.0,826.0,815.8,856.6,900.7,925.9,918.8,863.5,921.9,877.5,959.1,970.0,982.8,975.9,990.8,921.0,875.7,873.8,930.7,951.0,965.6,1079.7,1008.5,972.8,1109.2,1012.4,1035.7,980.8,1066.0,1163.9,1250.9,1246.7,1267.3,1179.5,1193.2,1221.3,1200.0,1116.6,941.5,1029.7,1072.0,1183.5,1227.9,1198.2,1213.6,1289.2,1287.2,1317.1,1302.9,1431.1,1409.0,1637.1,1468.1,1663.9,1602.1,1399.7,1672.1,1604.3,1592.4,1790.6,1724.0,1890.1,1885.2,1897.8,1767.4,1877.8,1873.9,2133.1,1835.1
344.6,282.0,332.1,315.6,288.1,256.8,247.5,259.0,286.6,316.9,302.9,316.7,265.0,260.9,263.5,256.6,270.9,278.5,285.3,281.9,295.9,305.8,303.6,330.7,329.2,317.9,361.2,365.3,373.1,370.3,356.2,356.8,358.3,326.2,388.0,402.9,475.8,436.5,425.3,420.2,396.8,474.1,454.9,460.0,413.6,387.2,400.2,464.9,499.1,406.8,394.2,380.4,386.7,399.0,393.6,379.9,411.7,404.2,425.0,459.7,436.3,412.9,392.5,385.5,391.2,390.2,430.8,407.5,384.1,400.7,394.3,418.5,446.4,415.5,431.7,391.4,416.8,386.7,375.8,399.1,391.6,414.2,425.9,433.0,432.4,427.8,417.5,430.0,406.1,402.5,381.5,405.6,398.1,422.1,407.9,469.8,437.7,425.0,387.7,408.5,407.0,416.9,439.0,437.2,423.4,439.1,434.0,451.2,461.8,468.5,467.0,485.9,494.1,472.3,493.0,474.2,489.9,498.0,518.5,472.2,482.9,519.2,517.1,522.4,528.7,537.8,537.5,557.9,548.4,551.2,520.8,521.8,577.9,563.1,578.2,568.8,646.4,604.6,639.6,527.2,590.0,588.3,642.2,684.4,710.3,663.6,624.5,558.3,588.4,563.4,661.7,718.6,618.2,561.6,579.0,551.2,551.4,558.6,548.1,595.3,662.3,716.3,731.6,652.5,689.8,743.5,720.3,731.0,675.0,626.3,596.2,568.5,612.4,761.7,783.1,764.7,660.9,668.4,705.3,741.2,725.3,662.1,648.0,662.7,733.5,714.2,783.2,717.3,803.1,702.1,705.4,695.8,715.8,680.5,755.5,764.3,728.1,674.8,656.4
321.3,271.1,296.0,277.5,268.2,248.5,242.6,251.6,275.2,305.1,282.2,291.5,258.4,266.5,265.0,263.4,268.1,291.2,288.7,281.7,294.5,298.0,311.1,316.4,319.4,329.7,340.1,350.0,354.0,356.9,350.2,344.9,339.5,329.4,351.5,374.5,408.9,383.2,385.7,396.5,386.7,425.7,409.2,424.8,386.4,368.4,376.4,400.0,416.1,384.1,361.7,345.6,350.0,352.8,342.4,341.8,353.5,363.8,396.1,401.8,394.0,376.3,360.3,357.2,355.7,359.6,377.6,363.7,359.7,367.8,371.9,379.8,373.8,362.2,350.1,359.6,363.7,350.2,335.1,337.1,354.4,372.6,370.5,367.0,365.4,371.6,363.3,375.4,365.4,359.9,351.0,370.8,377.5,378.3,383.5,402.8,406.0,394.4,376.4,374.2,374.5,381.8,392.9,399.0,399.5,395.0,393.5,411.8,417.4,424.8,419.5,424.8,426.2,427.8,439.7,425.6,440.6,448.6,454.9,426.4,429.7,436.0,447.3,471.8,475.7,484.6,476.5,479.8,488.5,487.4,456.5,457.0,470.1,485.2,488.5,515.8,555.5,519.1,557.6,472.6,518.0,533.6,564.2,603.8,623.5,575.6,538.5,494.8,502.6,523.3,585.4,652.1,551.6,474.9,452.6,443.1,437.3,441.4,454.2,505.6,583.9,671.3,705.7,656.5,673.4,687.7,694.9,653.5,594.3,574.8,522.3,502.3,573.9,702.8,717.1,688.4,646.0,623.7,694.0,694.9,668.1,615.3,589.7,620.5,693.7,731.2,800.5,815.5,783.8,759.3,723.9,725.6,716.0,674.0,737.1,736.0,714.3,649.8,618.2
382.0,340.3,354.9,330.4,315.5,289.4,290.5,297.5,326.4,380.7,333.8,330.8,297.0,297.9,308.0,315.8,334.2,350.5,332.8,331.2,337.8,348.6,363.5,378.4,360.9,369.1,375.0,385.3,386.2,380.4,376.9,373.8,363.0,352.9,385.2,411.1,442.0,420.9,413.8,432.8,412.9,452.2,431.5,444.0,412.7,386.7,392.0,429.8,451.7,404.3,379.1,364.4,367.1,377.6,368.6,371.6,365.7,386.6,424.7,423.4,413.9,392.2,373.4,368.5,371.5,373.1,389.2,376.9,373.5,377.2,377.5,389.2,369.4,363.7,359.1,367.6,369.4,352.7,343.6,338.7,360.2,369.4,370.1,373.3,370.4,374.5,371.6,373.7,366.7,359.1,343.2,362.0,369.8,370.9,385.1,405.5,398.3,395.7,374.5,371.9,371.2,381.0,393.0,402.3,403.1,394.6,389.3,405.8,405.2,413.6,414.0,417.5,420.9,425.0,429.0,418.2,437.0,444.5,451.5,427.7,419.1,421.7,430.7,469.1,477.5,484.8,469.2,477.3,484.9,486.0,453.3,447.1,462.2,464.8,476.5,516.4,564.5,516.7,553.6,464.5,514.5,528.8,578.8,606.9,619.3,555.1,507.1,478.8,485.5,502.6,576.5,644.8,538.6,458.0,438.0,429.5,424.5,428.5,449.2,504.8,582.5,666.9,679.6,621.6,646.4,679.4,679.5,611.5,540.0,527.8,483.7,469.5,549.1,663.6,685.6,649.9,622.8,606.8,686.2,725.7,695.8,646.7,611.0,655.5,707.1,749.7,799.4,818.2,818.7,803.9,780.5,775.8,773.8,715.3,756.5,787.3,763.5,713.7,708.4
479.9,425.4,445.5,394.5,365.7,338.1,324.2,343.5,399.5,479.0,424.5,425.6,372.4,381.8,393.7,401.1,405.6,447.6,417.3,402.1,418.5,424.1,428.0,439.1,441.0,431.6,444.1,447.0,442.8,423.6,412.9,432.1,427.3,428.3,444.3,448.2,495.8,482.7,488.4,502.9,482.6,531.6,519.0,521.1,496.6,461.2,482.0,505.3,554.1,488.9,452.8,428.5,430.3,434.4,452.9,436.6,421.8,449.7,502.2,505.1,467.9,452.2,431.8,430.1,431.5,442.2,450.0,433.7,418.5,429.0,431.5,450.2,407.6,400.0,402.0,408.1,423.7,385.3,383.8,368.4,391.2,405.3,399.7,400.6,400.5,401.0,417.6,402.3,392.9,385.2,364.0,374.9,391.9,390.5,404.0,413.9,426.4,416.9,401.8,395.0,397.4,414.2,425.0,427.7,430.4,416.7,409.8,426.5,422.7,427.0,431.9,431.4,434.6,433.1,439.5,427.5,444.4,458.5,471.7,444.1,427.8,420.3,441.4,494.4,501.1,498.5,477.7,487.7,490.9,480.7,462.3,452.2,462.8,479.2,503.7,542.4,582.7,531.4,580.9,474.7,521.6,535.0,608.3,630.4,648.4,546.2,507.9,488.9,490.3,503.5,583.6,637.6,526.4,455.0,449.6,447.0,457.9,425.3,462.8,521.7,616.7,706.9,697.6,616.7,665.1,674.0,646.1,581.4,499.5,494.6,472.7,481.4,549.7,656.7,679.1,645.7,623.4,607.9,703.1,746.4,739.5,707.9,679.0,761.4,753.8,772.4,829.1,815.8,837.5,859.0,848.7,854.4,877.4,840.9,817.5,935.2,896.3,873.6,791.3
576.1,527.9,549.3,480.1,412.3,359.3,388.7,404.0,494.2,556.9,513.7,547.5,432.6,502.4,521.4,551.1,528.4,551.4,549.8,540.2,572.5,521.2,558.0,575.3,557.1,556.5,578.5,603.4,513.1,541.3,540.4,456.0,502.6,480.1,454.7,503.9,611.8,566.5,639.1,618.2,588.4,632.9,666.9,639.9,639.6,628.5,575.2,635.2,695.5,692.6,594.7,553.9,547.9,528.7,552.3,538.1,509.3,550.6,608.3,660.9,568.2,537.3,554.9,500.1,568.1,535.2,541.4,513.5,530.9,522.9,533.4,540.3,473.3,510.5,535.5,507.3,529.4,467.7,491.4,464.9,446.0,493.7,507.9,458.2,540.9,517.1,533.7,477.3,482.2,460.6,491.5,447.8,434.7,468.8,480.9,517.7,499.7,512.5,499.7,474.6,484.4,509.6,526.0,513.4,502.5,494.5,505.5,503.8,513.1,486.3,515.7,515.3,541.8,510.9,509.1,478.6,499.9,525.8,570.0,523.7,501.5,512.7,532.8,575.0,600.3,593.3,557.6,564.4,568.1,564.3,490.8,541.0,516.9,579.9,611.2,654.7,664.3,565.1,641.8,537.9,602.2,640.0,680.7,715.3,722.3,618.5,570.4,543.8,523.6,549.7,643.2,731.5,582.3,505.0,523.8,511.3,516.3,477.0,555.7,644.8,742.5,814.1,817.2,731.1,758.4,772.1,705.7,630.3,472.1,481.1,471.5,516.0,613.6,678.5,704.0,687.0,659.6,659.7,670.6,815.1,765.0,830.2,802.9,951.9,884.8,778.9,878.6,847.5,900.1,929.7,946.5,997.9,965.7,973.8,1157.5,1079.9,1000.7,1171.7,1045.7
107.3,107.0,104.7,103.3,102.6,99.3,96.5,100.5,103.8,102.1,110.6,111.7,104.0,103.6,104.2,104.8,101.7,109.1,105.8,106.3,106.9,106.3,101.8,107.2,109.7,110.4,112.3,112.4,115.7,113.8,112.6,109.9,110.3,103.3,111.5,105.0,111.8,107.8,113.2,116.7,120.6,115.9,113.5,121.9,122.2,125.1,124.2,121.9,126.4,125.7,124.5,123.4,122.0,125.4,124.9,123.6,124.7,127.2,132.4,138.0,138.4,137.1,140.7,141.5,142.9,138.6,139.0,148.3,142.1,146.5,145.4,143.7,147.3,151.6,152.3,154.9,153.0,146.5,147.2,148.5,148.5,157.5,153.1,150.8,160.4,157.0,155.4,169.2,163.7,162.8,160.2,163.5,167.4,167.7,182.6,172.8,178.7,178.1,172.1,169.9,178.0,180.4,189.5,175.1,183.2,179.1,181.1,179.8,183.9,185.7,188.5,193.5,197.9,189.9,202.6,195.2,196.5,202.0,201.3,203.5,202.8,203.8,203.5,199.8,192.6,197.6,209.5,199.7,202.3,198.9,206.0,207.0,219.2,212.5,204.1,198.2,200.4,207.7,198.4,206.3,202.2,209.9,192.1,195.7,203.0,207.9,202.6,191.8,203.0,191.8,186.8,187.4,197.2,198.2,193.6,190.1,187.2,194.8,200.6,180.8,197.1,194.9,193.4,197.1,197.4,209.7,220.5,216.5,220.0,206.3,198.2,189.4,189.8,229.8,204.3,193.4,204.6,230.2,244.5,227.5,211.8,219.1,211.7,220.9,219.1,213.7,215.1,220.2,214.8,215.2,212.6,210.5,210.3,203.3,212.3,210.8,207.4,206.0,200.8
119.5,116.6,115.9,113.2,112.0,111.5,113.6,116.1,117.3,118.9,127.6,124.2,120.0,118.0,119.8,118.5,115.0,119.4,134.6,120.1,121.9,121.5,121.9,124.6,125.5,126.1,127.4,128.4,129.0,131.4,130.7,130.1,129.6,126.5,125.1,121.3,128.6,129.2,129.7,134.1,135.1,136.8,138.4,142.5,142.3,140.2,141.9,142.0,147.9,145.1,146.2,144.1,146.0,148.2,147.5,150.4,154.5,157.6,162.5,164.6,170.2,166.3,168.0,169.4,170.2,174.1,177.0,178.9,180.9,183.2,181.0,177.4,186.2,186.2,182.8,185.7,186.3,186.7,184.2,185.2,190.0,191.8,192.0,188.8,194.6,194.0,197.1,202.8,201.5,197.1,200.7,203.4,208.9,211.0,207.5,207.4,208.0,211.6,212.7,210.5,210.2,210.5,214.7,219.2,220.4,221.4,219.0,218.2,221.9,220.5,223.8,224.8,227.3,226.0,227.2,223.2,227.7,231.8,227.1,218.3,218.4,218.7,220.4,225.3,223.6,230.4,235.3,236.4,237.9,243.9,238.3,233.0,231.7,233.9,233.0,234.5,237.6,243.6,244.1,238.1,234.2,231.0,235.6,236.3,235.6,240.8,237.5,227.2,229.3,229.4,223.8,230.9,239.5,232.5,226.2,223.9,221.0,214.3,216.9,220.2,222.7,228.4,227.5,233.1,233.6,244.0,272.0,262.4,257.2,252.7,234.5,230.9,248.0,284.8,270.4,262.2,265.4,292.5,301.3,258.8,244.5,250.0,246.5,255.8,269.3,260.6,268.1,275.2,275.2,269.8,266.1,260.1,256.0,256.1,258.8,268.2,261.6,255.2,249.5
138.6,133.4,132.6,131.8,129.2,127.7,129.5,132.5,136.6,141.1,145.8,144.5,140.7,138.9,136.5,136.7,134.8,143.9,142.6,141.9,145.3,145.4,145.5,148.8,149.7,148.5,149.5,149.2,150.2,153.7,150.5,150.9,149.1,144.2,143.9,147.4,153.3,153.9,153.7,159.5,161.8,162.8,166.3,171.3,168.9,168.8,168.4,169.9,176.2,172.9,171.7,169.3,171.8,173.9,172.3,175.5,178.3,185.5,193.3,196.6,201.6,197.5,199.4,200.1,204.8,204.8,205.9,206.9,210.4,211.6,211.3,207.2,212.4,213.5,211.2,210.5,213.3,212.3,210.3,212.6,217.9,220.4,218.8,216.2,221.2,218.0,222.3,225.7,226.3,221.3,221.9,227.8,235.2,236.7,237.9,237.7,238.8,237.6,239.7,237.3,240.6,242.7,242.1,247.8,248.8,250.5,251.7,254.3,252.7,254.8,257.7,257.7,260.1,261.1,265.1,259.3,263.5,266.4,265.1,256.8,253.5,255.6,253.8,258.1,261.1,267.4,274.7,278.3,286.4,290.5,282.0,279.6,275.1,274.9,272.2,276.9,281.8,293.5,296.6,291.0,285.1,285.6,287.8,293.0,294.1,297.5,292.7,278.6,280.8,283.5,280.8,297.8,310.4,293.8,287.4,283.0,277.8,272.7,274.3,275.9,282.9,291.0,299.6,303.5,305.6,321.4,356.5,339.2,324.9,319.5,299.9,296.4,318.5,371.7,362.0,348.0,359.2,385.5,377.9,339.1,319.2,318.5,318.1,327.8,348.3,345.9,357.3,373.6,378.8,359.8,348.7,338.4,340.3,332.6,338.4,344.2,345.5,338.1,333.9
174.8,171.5,170.6,170.4,163.8,157.5,160.3,159.5,166.1,177.7,177.8,174.8,166.6,161.8,165.9,168.2,161.8,170.7,171.9,166.9,173.8,169.9,171.3,175.9,175.6,172.9,173.9,176.6,178.0,175.7,171.5,172.0,170.3,169.4,165.5,176.9,180.9,178.7,178.6,189.5,187.8,190.9,194.9,199.2,194.7,192.0,193.5,196.6,202.4,195.2,195.6,195.1,194.8,193.3,194.3,198.2,202.7,211.9,215.6,216.4,223.0,221.4,219.1,222.2,231.9,229.8,228.1,229.4,229.5,235.8,236.4,234.0,236.2,231.1,231.6,231.6,235.4,231.9,226.4,227.2,230.9,237.0,234.5,234.6,234.5,235.2,235.7,236.3,239.1,236.2,237.9,242.2,247.3,250.6,252.7,252.5,257.0,254.6,258.4,258.5,259.1,261.3,263.7,270.5,269.5,274.3,276.5,277.1,275.9,275.2,279.0,281.9,283.4,285.0,292.8,284.9,293.3,297.2,295.7,281.4,275.6,286.6,280.0,286.8,285.6,302.0,299.2,308.9,316.9,317.2,312.8,304.4,302.9,300.4,306.5,308.2,311.0,325.2,344.9,322.3,309.7,312.1,314.1,325.0,321.5,332.0,325.5,311.4,313.7,317.5,319.3,340.5,349.3,330.4,319.8,316.1,300.7,295.2,292.9,307.7,310.8,332.8,331.3,335.7,343.8,362.3,403.3,381.6,348.7,354.5,323.9,314.5,348.5,420.4,411.5,414.8,408.1,434.9,398.5,360.0,344.2,351.2,338.3,357.6,379.1,376.3,395.8,401.3,405.2,385.8,381.8,375.5,372.5,366.1,392.5,383.9,382.1,370.5,382.4
178.1,169.4,175.8,169.0,184.0,162.6,158.0,172.1,179.6,183.9,183.7,178.6,171.4,174.4,174.5,176.7,178.7,186.7,183.3,182.7,180.7,187.8,195.8,192.5,188.1,188.2,190.5,185.9,193.5,185.1,187.7,183.7,174.1,174.5,180.9,179.3,195.5,189.4,189.1,201.0,198.4,202.5,204.2,211.9,202.7,202.1,203.0,200.1,205.4,204.3,200.0,193.8,199.0,199.1,198.2,198.5,204.0,207.8,218.3,219.3,223.1,224.4,223.3,219.4,228.7,227.6,235.8,233.9,227.0,241.1,247.8,238.1,243.0,249.9,230.9,246.8,234.7,228.3,234.0,227.0,238.2,239.7,253.0,238.2,226.7,241.1,240.8,248.4,239.8,251.5,249.1,240.5,245.3,249.3,255.2,257.1,250.6,250.7,255.0,256.4,255.2,254.5,261.4,269.6,274.4,291.7,280.5,290.8,288.9,279.0,278.7,281.7,288.3,292.6,290.6,292.8,303.4,298.2,289.5,289.9,282.1,286.4,283.0,278.2,281.9,310.1,301.0,315.1,332.1,317.9,329.9,323.9,313.5,298.2,315.4,310.5,329.7,342.2,342.7,322.7,323.8,313.6,327.5,350.3,346.0,367.6,335.2,329.1,327.7,314.7,318.3,347.2,346.2,344.6,313.1,298.9,303.5,294.9,289.4,308.4,328.7,335.7,324.4,338.8,341.2,352.4,399.8,367.6,341.1,328.5,310.0,333.7,341.4,409.6,400.9,404.2,430.3,453.0,403.4,336.9,334.5,348.5,349.5,368.5,380.3,372.1,393.9,406.6,390.8,384.3,338.7,350.4,379.7,317.6,393.5,384.2,386.3,381.9,366.4
